customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_a,internet_service,internet_service_a,contract_type,contract_type_a,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_has_internet,partner_dependents,tenure,start_date,avg_monthly_charges
8564-LDKFL,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),106,4178.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,39,20180429,106
8565-CLBZW,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,89.85,2165.05,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,24,20190809,89.85
8565-HBFNN,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),107.2,7317.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,68,20151204,107.2
8565-WUXZU,Male,1,Yes,No,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),84.8,6141.65,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,72,20150731,84.8
8566-YPRGL,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.5,19.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,19.5
8570-KLJYJ,Female,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Mailed check,54.45,1893.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,35,20180918,54.45
8571-ZCMCX,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),60,2768.65,No,TRUE,FALSE,FALSE,FALSE,FALSE,3,46,20171007,60
8573-CGOCC,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Credit card (automatic),19.75,294.9,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,15,20200513,19.75
8573-JGCZW,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),19.65,351.55,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,18,20200213,19.65
8577-QSOCG,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.2,746.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,37,20180714,20.2
8580-AECUZ,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,79.1,79.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,79.1
8580-QVLOC,Female,1,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),92.45,6440.25,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,70,20151023,92.45
8582-KRHPJ,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,35,1782.4,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,51,20170515,35
8584-KMVXD,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,75.6,535.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,7,20210107,75.6
8587-XYZSF,Male,0,No,No,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),50.55,3260.1,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,64,20160328,50.55
8590-OHDIW,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.3,749.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,37,20180715,20.3
8590-YFFQO,Male,0,Yes,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),64.95,4523.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,70,20151023,64.95
8591-NXRCV,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),74.65,3090.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,41,20180228,74.65
8591-TKMZH,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Mailed check,111.1,6555.2,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,59,20160911,111.1
8592-PLTMQ,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Mailed check,24.7,1642.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,67,20160127,24.7
8593-WHYHV,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.3,264.8,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,20210508,85.3
8595-SIZNC,Female,1,Yes,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Bank transfer (automatic),25.6,548.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,21,20191028,25.6
8597-CTXVJ,Male,0,No,Yes,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),64.95,4551.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,70,20151010,64.95
8597-CWYHH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Mailed check,94.35,3921.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,42,20180223,94.35
8601-QACRS,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,50.6,249.95,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,5,20210313,50.6
8603-IJWDN,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,86.6,86.6,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,20210711,86.6
8605-ITULD,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.55,19.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,19.55
8606-CIQUL,Male,1,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),115.75,8399.15,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,73,20150726,115.75
8606-OEGQZ,Female,0,No,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),25.3,454.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,18,20200211,25.3
8608-OZTLB,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Electronic check,74.05,2802.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,38,20180616,74.05
8610-WFCJF,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.6,4783.5,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3,50,20170611,95.6
8610-ZIKJJ,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.3,31.9,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,2,20210624,20.3
8612-GXIDD,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),25.4,313,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,12,20200801,25.4
8614-VGMMV,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,49.1,679.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,14,20200616,49.1
8617-ENBDS,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),73.6,232.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,3,20210506,73.6
8619-IJNDK,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Credit card (automatic),64.05,4492.9,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,70,20151008,64.05
8620-RJPZN,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,20.7,20.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,20.7
8621-MNIHH,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,94.25,3217.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,34,20181007,94.25
8622-ZLFKO,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,90.75,512.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,6,20210220,90.75
8623-TMRBY,Male,1,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,84.2,4146.05,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,49,20170705,84.2
8623-ULFNQ,Female,1,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,66.05,1652.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,25,20190712,66.05
8624-GIOUT,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),59.75,2934.3,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,49,20170709,59.75
8625-AZYZY,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,104.65,2542.45,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,24,20190803,104.65
8626-PTQGE,Male,0,No,No,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),60.05,4176.7,No,FALSE,FALSE,FALSE,FALSE,FALSE,0,70,20151026,60.05
8626-XHBIE,Male,0,No,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,24.8,1424.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,57,20161029,24.8
8627-EHGIP,Male,0,No,No,0,No Phone Service,1,DSL,1,1 Year,Mailed check,53.95,2375.4,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,44,20171210,53.95
8627-ZYGSZ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,78.9,3650.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,46,20171003,78.9
8628-MFKAX,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),116.75,8277.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71,20150915,116.75
8630-FJLIB,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.8,1221.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,18,20200225,69.8
8630-QSGXK,Male,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),75.2,3901.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,52,20170416,75.2
8631-NBHFZ,Male,1,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),79.4,5154.6,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,65,20160315,79.4
8631-WUXGY,Female,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,99.8,4391.25,No,TRUE,FALSE,TRUE,FALSE,FALSE,2,44,20171211,99.8
8631-XVRZL,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.15,163.7,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,8,20201206,20.15
8634-CILSZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),104.7,7220.35,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,69,20151113,104.7
8634-MPHTR,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.05,4871.05,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,49,20170722,100.05
8637-XJIVR,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,78.95,927.35,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,12,20200818,78.95
8639-NHQEI,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),95.9,6954.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,73,20150728,95.9
8640-SDGKB,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,74.4,299.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,4,20210410,74.4
8642-GVWRF,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),79.7,165,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,20210609,79.7
8644-XLFBW,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,71.65,71.65,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,71.65
8644-XYTSV,Male,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),40.15,1626.05,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,40,20180328,40.15
8645-KOMJQ,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),81.95,5601.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,68,20151201,81.95
8645-KWHJO,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,55,771.95,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,14,20200610,55
8646-JCOMS,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),90.55,6130.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,68,20151221,90.55
8647-SDTWQ,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,74.3,4018.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,54,20170207,74.3
8648-PFRMP,Female,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,46.35,672.7,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,15,20200526,46.35
8650-RHRKE,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,29.65,118.5,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,20210411,29.65
8651-ENBZX,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,106,6441.4,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,61,20160719,106
8652-YHIYU,Female,0,No,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),79.5,1264.2,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,16,20200414,79.5
8654-DHAOW,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,54.15,101.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,2,20210614,54.15
8659-HDIYE,Female,1,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),74.65,4869.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,65,20160305,74.65
8659-IOOPU,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,100.45,7159.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,71,20150904,100.45
8660-BUETV,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,44.75,148.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,3,20210502,44.75
8661-BOYNW,Female,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),84.4,6096.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,72,20150805,84.4
8663-UPDGF,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),69.5,1800.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,26,20190615,69.5
8665-UTDHZ,Male,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,30.2,30.2,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,3,1,20210711,30.2
8668-KNZTI,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Electronic check,53.75,2790.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,52,20170414,53.75
8670-ERCJH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),113.4,8164.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,72,20150813,113.4
8670-MEFCP,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),92.9,3379.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,36,20180731,92.9
8671-KKKOS,Female,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,45.55,2062.15,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,45,20171102,45.55
8672-OAUPW,Male,0,No,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),47.85,2356.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,49,20170704,47.85
8676-OOQEJ,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,30.5,118.4,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,20210414,30.5
8676-TRMJS,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,75,209.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,3,20210518,75
8677-HDZEE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),105.45,5916.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,56,20161208,105.45
8679-JOEVF,Female,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,59.4,1023.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,17,20200304,59.4
8679-LZBMD,Male,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),90.65,3974.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,44,20171216,90.65
8680-CGLTP,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Electronic check,58.75,1696.2,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,29,20190316,58.75
8681-ICONS,Male,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.65,654.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,32,20181220,20.65
8685-WHQPW,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),74.4,1692.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,23,20190919,74.4
8687-BAFGU,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,74,74,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,74
8690-UPCZI,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),69.05,1958.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,28,20190401,69.05
8690-ZVLCL,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),88,6161.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,70,20151012,88
8695-ARGXZ,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,75.55,2425.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,32,20181208,75.55
8695-WDYEA,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,51.25,51.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,51.25
8696-JKZNU,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,76.25,2841.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,37,20180704,76.25
8699-ASUFO,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,74.4,527.9,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1,7,20210107,74.4
8701-DGLVH,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.45,1042.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,51,20170513,20.45
8705-DWKTI,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),83.8,4331.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,52,20170421,83.8
8705-WZCYL,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,44.8,44.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,44.8
8706-HRADD,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,43.55,1011.5,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,23,20190904,43.55
8707-HOEDG,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,110.2,7689.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,70,20151019,110.2
8707-RMEZH,Female,1,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),87.3,6055.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,69,20151101,87.3
8708-XPXHZ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,94.2,4186.3,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,44,20171128,94.2
8709-KRDVL,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100,3320.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,33,20181104,100
8710-YGLWG,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,44.9,44.9,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,20210711,44.9
8711-LOBKY,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.85,1188.25,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,60,20160816,19.85
8713-IGZSO,Male,0,No,No,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Mailed check,24.85,62,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2,20210527,24.85
8714-CTZJW,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),82.85,319.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,4,20210415,82.85
8714-EUHJO,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,91.15,2995.45,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,33,20181115,91.15
8715-KKTFG,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),103.3,6518.35,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,63,20160509,103.3
8717-VCTXJ,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,19.55,839.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,43,20180113,19.55
8718-PTMEZ,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,31.05,347.25,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,0,11,20200904,31.05
8720-RQSBJ,Male,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,44,44,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210711,44
8722-NGNBH,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,40,223.45,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,6,20210222,40
8722-PRFDV,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Credit card (automatic),77.55,5574.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,72,20150816,77.55
8725-JEDFD,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,69.05,1793.25,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,26,20190613,69.05
8727-JQFHV,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.75,1123.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,54,20170206,20.75
8727-XDPUD,Male,0,No,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),35.8,1316.9,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,37,20180719,35.8
8728-SKJLR,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,74.25,3089.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,42,20180222,74.25
8731-WBBMB,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),81.9,2078.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,25,20190701,81.9
8734-DKSTZ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.95,858.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,10,20201011,85.95
8734-FNWVH,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),59.7,1825.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,31,20190123,59.7
8735-DCXNF,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),54.95,568.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,10,20200930,54.95
8735-IJJEG,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),50.2,668.85,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,13,20200701,50.2
8735-NBLWT,Male,0,No,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.4,184.1,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,9,20201109,20.4
8735-SDUFN,Female,1,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),24.3,1778.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,73,20150707,24.3
8738-JOKAR,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Mailed check,67.7,2882.25,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,43,20180124,67.7
8739-QOTTN,Female,0,Yes,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.35,41.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,20210609,20.35
8739-WWKDU,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,89.5,2196.15,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,25,20190726,89.5
8739-XNIKG,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,84,424.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,5,20210310,84
8740-CRYFY,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,78.95,78.95,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210711,78.95
8740-XLHDR,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,43.25,219,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,5,20210309,43.25
8741-LQOBK,Female,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),35.05,1620.25,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,46,20171004,35.05
8745-PVESG,Female,0,No,No,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),41.1,2258.25,No,TRUE,FALSE,FALSE,FALSE,FALSE,0,55,20170112,41.1
8746-BFOAJ,Male,1,No,No,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),20.5,429.55,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,21,20191112,20.5
8746-OQQRW,Male,0,No,No,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Mailed check,25.25,101.9,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,20210410,25.25
8747-UDCOI,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.35,1319.95,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,68,20151206,19.35
8748-HFWBO,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,19.9,357.7,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,18,20200211,19.9
